Field,u_3,J0378_3,J0395_3,J0410_3,J0430_3,g_3,J0515_3,r_3,J0660_3,i_3,J0861_3,z_3,u_5,J0378_5,J0395_5,J0410_5,J0430_5,g_5,J0515_5,r_5,J0660_5,i_5,J0861_5,z_5,u_10,J0378_10,J0395_10,J0410_10,J0430_10,g_10,J0515_10,r_10,J0660_10,i_10,J0861_10,z_10,u_50,J0378_50,J0395_50,J0410_50,J0430_50,g_50,J0515_50,r_50,J0660_50,i_50,J0861_50,z_50
HYDRA-0034,20.827847113408815,20.50310694630985,20.10367735258159,20.33051413590784,20.44251670909199,21.655830301067056,20.75672773862938,21.380671684835978,21.192684173379433,21.148277396515265,20.078329434868454,20.525069870083243,20.80370901057617,20.404763561593388,20.001191385297673,20.218346712551774,20.40358324841984,21.565168202855205,20.72571615708668,21.32813053299605,21.165297571793104,21.13108131820811,20.025901300861292,20.426026606910355,20.491985319421808,20.130278317333257,19.462844937711566,19.760340321511663,19.992620141348283,21.11370626865962,20.242525250322544,20.943007336699118,20.75327001409633,20.42984218122463,19.4104858321468,19.52068338027578,18.004113933433153,17.63520287479781,17.230634200395386,17.33804962378876,17.415326877336778,18.28116846539227,17.271015535011582,17.78567222389678,17.77482289246358,17.21562388997767,16.58118189260726,16.253268717412855
HYDRA-0035,19.871794320788204,19.23576698200155,18.844159642934734,18.950484372841977,19.066455599215224,20.235644315510417,19.45148221544934,20.447894049737986,20.24076323746534,20.44265318436115,19.627800550003975,19.881377584362276,19.843002525393295,19.19213719019693,18.757656409114237,18.915930952167095,18.983824744916134,20.20611754216425,19.378001502646093,20.372043877002955,20.19380055040625,20.403326476491202,19.573550246408963,19.83728441628731,19.214724864063673,18.714487998793416,18.33011001036408,18.3977320149803,18.472574766690727,19.465943210813393,18.767240401665735,19.603726987639014,19.49698094866786,19.50646699832266,18.75474041439389,18.978367446023086,16.628125581364934,16.088678129781528,15.64057960653145,15.735478375849707,15.713638065068913,16.274242979057103,15.381967397079798,16.063439749789413,16.474589472299805,15.933121778808278,15.546870531720483,15.589408836139448
HYDRA-0036,19.742949064699292,19.08404091288389,18.730183801838898,18.50843230950578,18.650938181560186,20.364448264778392,19.023717911808934,20.516493514513936,19.76269549285213,20.369159572156775,18.911758736933578,19.595898922367915,19.65001513046822,19.014298069244536,18.623260190054367,18.47055160523495,18.606873330907092,20.28961298818708,19.002706377136036,20.48612872686681,19.728444401664326,20.268568092085403,18.862535453544456,19.51056521928772,19.118625417063626,18.522476357929563,18.197464660672455,18.142984391402926,18.100154672246916,19.526472143749675,18.440932165491695,19.692150960440458,19.103631878398556,19.236541396397524,18.03906508561587,18.43931939498522,16.425769725946626,15.990485007128413,15.596869744408842,15.619411205863226,15.650100589315084,16.309652558916053,15.730648011254415,16.26917212286401,16.00886329252769,15.860757354545024,15.274230279819545,15.387775310016583
HYDRA-0037,19.692279013967003,19.13548833029527,18.504256278688075,18.59647149416112,18.675466693084562,20.110816891154688,19.06533501229437,20.40049948256236,20.030601353024437,20.38458086321176,19.532764366582434,19.922942832371405,19.646488936915517,19.11852093017638,18.475391834688807,18.588199717031696,18.617044584826147,20.100027946145374,19.037791379453637,20.311906246272073,19.984709644304495,20.323010371761143,19.48382052383939,19.848077565453373,19.010036940911824,18.584147298770198,18.120757185951938,18.135959948021465,18.279743573815693,19.32946016729492,18.4643091114564,19.569113900920563,19.242864677834195,19.466497246229714,18.610805280108828,18.899738332663773,16.48394680231377,16.02775895146274,15.626099106644194,15.672665238533988,15.70576182119223,16.540503781874442,15.99640746990525,16.70929587122258,16.524637364065605,16.43138837921339,15.447958543063622,15.759973277153813
HYDRA-0038,20.219372018032658,19.762743873065716,19.251055947167462,19.411409884449277,19.487088477317826,20.645618108112465,19.79045014628995,20.598481734054417,20.606697157019536,20.186639288999835,19.262151865278135,19.366333977284352,20.262699463223292,19.743462645704483,19.237026126834614,19.432875366180244,19.46856599321289,20.675748129459937,19.777147429826535,20.609438354920243,20.602413878481862,20.155178063264003,19.28979264974957,19.367580920145997,19.930857613159546,19.439706091389738,19.056525204483528,19.25546216266577,19.233346972978694,20.38239046885134,19.557157754372284,20.277156163975082,20.196767715942094,19.774702846691632,18.818685442897838,18.85462677530245,17.287853450250694,16.95566102358974,16.43537406828625,16.629270222901795,16.697206258308885,17.71826845732265,16.665678435026223,17.239591765259064,17.296421308919523,16.509069193470605,16.02253608381351,15.61123921036928
HYDRA-0039,19.82101156588596,19.294497830439305,19.11725206912366,19.21103530457146,19.495203965942377,20.62465530146066,19.760006006542014,20.616463797017786,20.811906828750622,20.385305023614585,19.946362034476074,19.824659185544498,19.83292087399571,19.270334715459768,18.938247197163356,19.198922144034164,19.446930717486044,20.661818649753776,19.753525363311468,20.654431935896397,20.777555114969005,20.37888153711182,19.848275592371436,19.783491634248865,19.462319428025914,18.923542435413445,18.504664844316952,18.82214603716202,18.926994989477336,20.263472582488617,19.16887367068342,20.186833898096467,20.084664604296115,19.767493742738083,19.02529298807754,19.05336850174662,17.122210835591062,16.49880162793702,15.894775006625053,16.166023259472265,16.18749898312504,17.664769605081766,16.134319870283957,16.88387946839823,16.895188100405157,16.594601396224544,15.674087588429867,15.926697469417679
HYDRA-0040,20.446185216598014,20.163582472842926,19.466819441167484,19.93737113999832,20.102164465169345,21.206975644499664,20.33337905702307,21.10357286268446,21.072488804397892,20.802059832441426,20.089843899631195,20.086913727798006,20.48176946188172,20.100806193450403,19.147415822779543,19.877909896233348,20.10477612327876,21.200221669784323,20.284793480230796,21.08809765542634,21.079546594756174,20.7692038727313,20.09723015819237,20.052647304269538,20.265470184760616,19.856131561850432,19.09438310550697,19.484593925142434,19.76548360354503,20.903505910705412,19.90186593827005,20.6652200062691,20.538157330987712,20.115065433407782,19.33046161753444,19.22005028630756,17.884279555825806,17.523247826131215,16.764757006355286,17.32372370897551,17.37442383357571,18.361222998416018,17.396605226580537,17.78000256729285,17.504128123561436,17.001306932319807,15.867395867136437,15.933174013352946
HYDRA-0041,19.688617767066653,18.978011406998807,18.591347041359242,18.828178444035387,19.015916487865795,20.237368285680656,19.410367573576515,20.418542973099292,20.039463481843395,20.212707620483357,19.33675515600575,19.807561072286077,19.61897013959556,19.01068421286491,18.57773711544865,18.822834626874474,19.04126044066864,20.237791123195287,19.38185232921429,20.397346795154984,20.03674966974087,20.173801174186572,19.361953417263088,19.758689911584444,19.18268531702022,18.720497951255606,18.309303407172557,18.245344085135162,18.504964657388662,19.450906873773686,18.68151270676902,19.594278087821063,19.535969955813016,19.47741278285696,18.735283250387674,18.86668795025333,16.658043959485187,16.227320009287784,15.82188238570495,15.935288752336408,16.054000014962657,16.54453684078172,16.07737951551465,16.66911655816162,16.756235282414814,16.62995328918226,15.777952361192453,15.782195759351026
HYDRA-0042,20.17678999115779,19.769034908151056,19.254107517130247,19.306758850526407,19.329472086295738,20.48241517238072,19.607868459967982,20.419791990524665,20.322452976965813,19.838421619402375,19.11241861343276,19.4300712062347,20.149770126411717,19.775194958697494,19.25542372592794,19.29545743684144,19.3298028807194,20.44059671304677,19.603817669681234,20.426161488667077,20.305477404441262,19.810335962637772,19.09666841855497,19.39299659669765,19.711871494748685,19.32890124001598,18.920425674391904,19.054303402905788,19.07326751118628,20.124158996824594,19.38360959785915,19.928039630530105,19.89542898188948,19.408362234341944,18.617835703026547,18.66817729188513,17.22921998933366,16.858561935085586,16.31599621143034,16.62220631613679,16.65765889184968,17.679366543760878,16.901497908754386,17.431620119410315,17.33919055908057,16.75119130190001,15.982152255798665,15.958229265937923
HYDRA-0043,20.08053850895341,19.72490674408413,19.389477652072536,19.572216151536594,19.637507963779683,20.923378854846995,20.056493735471,20.636635814835785,20.494111520716856,20.5135128982466,19.533621483966918,19.793238166102437,20.140152825452596,19.77102690967034,19.42346372892907,19.573684438182458,19.61950957609399,20.901895396359386,20.0593893798491,20.629901103525324,20.50599337199905,20.497675427734226,19.505185611746164,19.732367279666853,19.868689312265374,19.514938377119257,19.151226144963797,19.153889836449494,19.306412710174385,20.556934899096248,19.506503752607937,20.15356630888624,20.094885964699984,19.75940875573353,18.875045818143082,18.929669273714985,17.396055718898623,17.046164755852114,16.600538663795646,16.71140067125881,16.792823692926607,17.872093748729533,16.626721102197752,17.162510841823547,16.676649608970134,16.688411688700793,15.522300061038308,15.98211995195916
HYDRA-0044,20.01891032555881,19.556423257183926,19.318830836198504,19.14923606868204,19.21872640028928,20.681095172178754,19.376071519815675,20.57584913685911,19.789305177412064,20.414996099688366,19.289648934176988,19.865416668942586,20.043965878699822,19.506742778827714,19.04960102016221,19.079386146437805,19.160454183986054,20.627611868393952,19.327828014999234,20.52924816997156,19.77758046585885,20.35732247785534,19.205566883379255,19.745651951731997,19.614079449403476,18.973767872776754,18.419815705522204,18.50835538143299,18.562663150903525,19.968512403161586,18.700323930643535,19.86550972506155,19.22541777547333,19.32435365604251,18.378565050511103,18.639911989312445,17.015352573085025,16.192914322163816,15.852461410662844,15.857811442362934,15.911062804564466,17.082855569125982,16.05264479334162,16.516092491300576,16.36609719538359,16.046062166140246,15.451660769361958,15.06074316834173
HYDRA-0045,21.028253626668466,20.591164648491752,20.070270183084638,20.323247819074275,20.286599569363744,21.53125777339745,20.487741483493934,21.283409429731815,21.264742220112943,21.161381612420797,20.375113020347005,20.40234749599647,20.39134057334324,19.877634210040153,19.549709561253742,19.731128657850014,19.79800069986228,21.05464265175374,19.78386472800213,21.047140142649667,21.060554931929552,21.01045774107918,20.106746239569922,20.24859731911469,19.782720845540673,19.381558855109578,18.880110856020195,19.057572889033832,18.97097332673112,20.623170328577515,19.406366697686735,20.557566131912722,20.34833043141996,20.29315943986201,19.404773050573,19.354857649779653,17.55287027666445,16.87419414459746,16.393475397961602,16.45967177619684,16.435280923424337,17.89483929927111,16.609864761925955,17.429197965849657,17.153924420621706,16.92508926335233,16.360748780447018,16.13207033971717
HYDRA-0046,19.7031367548406,19.600227283913398,19.14156006359606,19.072894824178718,19.598507661316226,20.63900000198344,20.000758093453072,20.92636283954615,20.835923590908678,21.005286452755158,20.057701388182874,20.266029030654884,19.68486060520545,19.579027902634245,19.14200643897597,19.070869961572313,19.60019338247721,20.658397161631406,20.041744767696464,20.953778687075534,20.835015508804617,20.990945322944093,20.023715325056735,20.22113261002532,19.672995362345567,19.426557893406773,18.980020635406873,18.986764994244567,19.24966823612329,20.373880603387487,19.47967581303614,20.395216536174402,20.206113937160712,20.112945118084603,19.264027474657162,19.30898071132735,17.627304295203135,17.004019216060414,16.587382250437983,16.61057822038292,16.25569532337857,17.33958100505256,16.115602409904486,16.831013234153794,16.95982754358407,16.004041322982935,15.516116893572061,15.645716880655678
HYDRA-0047,20.917060068983673,20.18492089721996,19.74230836778719,19.81328100803405,19.95956089419782,21.181379355551186,20.35795339867689,21.08637732387188,21.00608592540558,20.754280390015303,19.84491344852297,20.154288457670607,20.902353948761046,20.19881118876861,19.725461881573402,19.816528159396498,19.958001231088037,21.190311165058425,20.34136220037906,21.080871137594805,21.018514965847018,20.749255151903235,19.86280380303652,20.113537824361945,20.23114261756199,19.794504087070926,19.33154547918508,19.35944005695586,19.455001903679026,20.644681004581138,19.773827900998796,20.459311318658848,20.40010681059051,19.965831371062084,19.120179275949848,19.115830858409247,17.268970248649218,16.996311980408844,16.502964666467072,16.696448308582337,16.750657148701553,17.877641147205125,16.60490363735096,17.35394278170882,17.403186032436707,16.92630033491827,15.928795331475047,15.863663909190088
HYDRA-0048,20.278506037061412,19.78433356787538,19.451974507642582,19.51545727481409,19.59503314760365,20.96100960082228,19.844785577650875,20.877712429070677,20.48842769581624,20.60001450051421,19.438292512994966,19.88267176349317,20.233702623143422,19.693163590720204,19.204162462110567,19.411979455473293,19.51687808080848,20.924371567949187,19.824159365142382,20.86686948424027,20.454595992555518,20.55641000392657,19.394405709001035,19.78093908226797,19.691202224499392,19.14402007087726,18.683538517604177,18.948337929036562,18.960121698498767,20.404404644354912,19.28833512109513,20.263095147420138,19.85427227960162,19.623156933149073,18.517527465579,18.7382338487047,17.130709879585325,16.572271358060014,15.941025922114608,16.27583833528395,16.38733876853422,17.720783628077093,16.36708148883343,17.301077381882486,17.08995190227057,16.311571622202763,15.306615152333979,15.466600782965191
HYDRA-0049,20.415417734190704,20.11206664610866,19.840743506017905,20.003901049372033,20.164007161595343,21.315992393911195,20.456750832581804,21.159326553681723,20.772929854184056,20.805474223927327,19.724839508056586,20.073467947100166,20.442639258588358,20.112032493511038,19.857804458499675,20.01029486383635,20.172393511279303,21.270347648822572,20.496306133654038,21.09830910723419,20.74151620734498,20.787915413592067,19.70543445698938,20.001565520051734,19.95481855944395,19.62790762784487,19.37564677806517,19.501820590864305,19.582413733346897,20.706333828171225,19.9294949515448,20.464381921063488,19.989365925598438,20.00908251774381,18.80615629904065,18.97371252799145,17.078743201674463,16.88835821964296,16.421272101289837,16.646076677158586,16.672391443850945,17.63156746041918,16.4625631821608,17.05297685472398,16.660485957042933,16.41496348978716,15.429123744390331,15.443552797288387
HYDRA-0050,20.16470975626158,19.68133419600421,19.481585993186037,19.51878574945013,19.508229730947644,20.666773856724994,19.790844982052818,20.599486841029467,20.570397799981883,20.638559208467093,19.539477821563253,20.160082441889465,20.101008216572673,19.608354887759834,19.194112954915116,19.39785990680614,19.42792163706455,20.603671898782622,19.724346873900554,20.594495375214404,20.528417053740654,20.568548375219834,19.527686972373857,20.094490096427165,19.537899918045323,18.939623425634675,18.496826620011614,18.68744847708527,18.781112894511764,19.79260444692225,19.03754791224093,19.94935035996236,19.81368347819662,19.795055682050794,18.865213601640946,19.113223176044897,16.885860405685253,16.37538493161161,15.59923075178069,15.882460836291886,15.911012021631471,17.039611929594788,15.799799405375296,16.950450886881292,16.419109456345186,16.427185363307792,15.993530777381139,15.820747877786326
HYDRA-0051,19.759724205663858,19.340733059007842,19.05249088731574,18.975864314464996,19.05352467899874,19.902244489100234,19.427483567734654,20.237751092093152,20.114629027058204,20.140444276008395,19.497166367270864,19.639761753035593,19.78301672385878,19.37469570058596,19.087233620596482,18.993565978657756,19.090393221607375,19.924147464901857,19.43598588422131,20.19771340477928,20.051957974208445,20.12830020549523,19.479409966631682,19.616706132287298,19.149960468295088,18.835186956593446,18.570054675102618,18.539883189559372,18.57454274125421,19.389105130110682,18.83971354236539,19.481202602797804,19.206254208338457,19.331417694335133,18.46311953638338,18.560848146766656,16.604795489664966,16.21520418808278,15.874812305995206,15.818656839161463,15.888937502810586,16.66172430530264,16.079486802526695,16.764942768125515,15.981420828987421,16.367862201651782,15.039846772816405,15.2903759520549
HYDRA-0052,20.299875746353727,19.532842047771165,19.100619557875433,19.100490545526565,19.21588858004062,21.00501985712111,19.552569042141457,20.921541920076674,20.30747383055956,20.5536605912724,19.40902359455236,19.901683637321028,20.223500740989593,19.5481518156264,19.04469240321477,19.06967747672384,19.25164304803442,20.96849602667877,19.535312543580652,20.835794901878238,20.337112927507363,20.47380250840055,19.387147068765337,19.81860588852767,19.75940807374922,19.100863409781155,18.437520866835182,18.76989064170802,18.88400334853904,20.40295309603647,18.83326398460281,20.267993996578703,19.839500337534876,19.801693945379395,18.67811598427898,18.900607491489005,16.8288624007845,16.340079696305757,15.97196366668329,16.06726374414139,16.138762880434214,17.38379381222497,16.277523658599083,16.98448155328513,16.480360042780024,16.306866717667653,15.280621621079906,15.887120817647675
HYDRA-0053,19.769713309537508,19.28937793481693,18.885876263484576,18.851193912008405,18.963305405675463,20.271884797286184,18.917171700797788,20.43516785866959,19.934838240130873,20.50729713351241,19.629277522626083,20.06913995977763,19.684888429363443,19.242962691185667,18.81884111983967,18.815299569782315,18.89067422337397,20.144294178404824,18.907636316032942,20.277908302562487,19.87547473300117,20.364871384173576,19.57090195529377,19.910133058572054,18.978000053024893,18.56837104229676,18.168615168800137,18.195246059340146,18.322903447578327,19.271586544561515,18.427332301432678,19.500835272497675,19.303294800636806,19.49738936459054,18.782799566938767,18.88578233742353,16.490571588485786,15.902970495428473,15.433318203507387,15.532695728761352,15.49658993360433,16.23740460621446,15.382554801793695,16.258573712696954,16.246690698068523,16.13629673794876,15.593032519210851,15.458503197865406
HYDRA-0054,20.871391187482303,20.6455604614464,20.086515910956372,20.445416950724862,20.47948154494955,21.518420399540886,20.78355696018822,21.415094026103162,21.352768421563557,21.276523544052132,20.434082177914732,20.663249137875493,20.792995582803762,20.43483202906379,19.96821049288142,20.389946220514908,20.395042112589266,21.469547195106806,20.705863541062765,21.374747649287656,21.350044502267814,21.216997534569135,20.39308084545982,20.59190790149448,20.574204850278285,20.137354315442643,19.774145392387393,19.985922034013907,20.115933765451686,21.254448936016644,20.39112733368528,21.04992472186249,20.945821958238042,20.671285766859672,19.814247698303014,19.882231702411644,18.224953900420395,17.833065525681068,17.415070229618557,17.35096575959787,17.47633287403621,18.55017578733694,17.65724465499669,18.19866369692923,17.81499464939566,17.398391319352005,16.63433239922002,16.4540953210171
HYDRA-0055,21.079250319461202,20.031857330862756,19.757291686501656,19.885413106065727,20.320619381838036,21.492505177037238,20.491160027856672,21.00821945336552,20.99700592443064,20.95364030289546,20.21793158273873,20.160469912454452,20.317794593344964,19.590844100245544,19.1540388388296,19.32635398179103,19.673077429640745,21.15131846544549,20.14754123820962,20.925688043878047,20.936374782005082,20.830541984033076,20.037972938673526,20.041757116210466,19.904321750584714,19.148942018489542,18.9380805797936,18.658392363076366,19.149747611902722,20.613431713238683,19.632225639410574,20.37008532893087,20.379121336920573,20.198428682911665,19.29702115972347,19.333926716147776,17.62420828864554,17.150251251374137,16.698217899330633,16.25542912614184,16.894415108051835,17.99738595574057,17.017825749539025,17.241363438381313,17.64141277255129,17.3696172482027,16.196480142456966,16.469670779979417
HYDRA-0056,20.642363374996492,20.47085868132732,20.080416455039153,20.090038515442856,20.024250399165965,21.24165139918962,20.2336697188638,21.15722222979005,20.854181502262435,20.74478096858894,19.90872484039373,20.040243148937822,20.48478121245082,20.003612887767183,19.610706949320374,19.778379522263926,19.790190261546115,21.180204935451886,20.19201108592322,21.11502632066813,20.829151020706146,20.68142143288906,19.834610224778643,19.953235577245053,20.02426165586664,19.580798561232427,19.053489656198,19.312223727945145,19.410401425319648,20.703947360123628,19.558746264729077,20.57068134762431,20.291285207797372,19.982410453046207,19.058682472090712,19.093735543979044,17.595713137453934,17.08423395473497,16.558585951927753,16.73787577460193,16.825193165170347,17.858963347952344,16.97442727368432,17.62869790116053,17.489190666066627,16.679492668051974,16.02537084989897,15.774210736432021
HYDRA-0057,20.74335643926468,20.423340181195208,19.89163219355646,20.19768000278462,20.252761339650924,21.03276670704043,20.428758355929673,21.057977470178965,21.00147522997625,20.655429698600102,20.153944253924983,20.083479299145893,20.672879326252488,20.333809672436978,19.875769133769957,20.068843948512416,20.13841273916016,21.085246475795593,20.368351944453327,21.046472659704342,21.005491081945678,20.67561844713218,20.123750900970624,20.034720289809815,20.321170544499317,19.877777574832912,19.415049809419145,19.647081211852385,19.661999215013363,20.814710838021043,19.909942605111105,20.62488180789184,20.64343912039753,20.15368611620295,19.493397526915615,19.387383064425308,17.493272991245,16.950374503377105,16.645430075427193,17.103376370833963,17.126951753439023,18.23996326184932,17.165570928875606,17.608774886397196,17.905233561836127,17.253630865527956,16.58477339643621,16.557157579372024
HYDRA-0058,21.094434059180948,20.62142394371914,20.225084194313727,20.287405212012928,20.388925551565876,21.504048686760825,20.683384468823505,21.319399607427208,21.339394548935587,21.00301320871334,20.519948216275125,20.56173836321858,21.023733901710244,20.525286643278505,20.118069538397233,20.253606893767632,20.33858662000219,21.470097141638664,20.637253140551557,21.274155330903874,21.365807113879494,20.959011314646144,20.504784919415,20.49681184127255,20.66690583352217,20.16770176433202,19.635028808520012,19.83396636279637,19.944141727181687,21.125064107571028,20.18619392207331,20.852665206531757,20.870939037752656,20.41440131498752,19.72176976689403,19.7058799288122,18.250363688730594,17.828949801447173,17.012498095578138,17.3136368613818,17.30000019344465,18.35426547169571,17.494084961717718,17.706588028730362,17.045202621724194,17.117900605684483,16.20042416655386,16.044742506116382
HYDRA-0059,20.363285365381046,19.881850139614713,19.373049397506517,19.523089667918534,19.46427091283656,20.637785707905934,19.73760184043411,20.79251069275196,20.697329813756063,20.409609170944716,19.74144780147653,19.69046245321798,20.36353291216838,19.883590604078655,19.36741202949873,19.523789411920035,19.46165792845151,20.63045563410293,19.765224441637226,20.79885647388906,20.676745820082708,20.385884212724022,19.73526389235282,19.706264449589384,20.017040045317366,19.619979605565764,19.14701759731543,19.22116205655411,19.23627171728547,20.45158105332777,19.43578156252067,20.320215215706494,20.181444585072164,19.917135323406722,19.159302314635923,19.185744102159724,17.576502096925097,17.137785285690743,16.626072797610444,16.700753189546695,16.786570991080946,17.810612338071596,16.96158027420789,17.613826179951246,17.19401805882096,17.120384540661917,15.903238699957566,16.32030637575148
HYDRA-0060,20.285317824483982,19.717179096304452,19.52638108239092,19.381474321796702,19.52548561635664,20.69598795070123,19.866235001999147,20.862126446563916,20.273123771970184,20.934207632470645,20.053400469160664,20.20498733405625,20.280980993308297,19.74722576462232,19.54910714107575,19.40274469290663,19.438328159656997,20.669791948274256,19.817770839330294,20.7793513321323,20.24222775050123,20.794678798337415,19.957328430187307,20.12212646712371,19.528504104377085,19.14351338217977,18.911795809307023,18.80361966856408,18.882205139235772,19.664500730325983,19.02718929660114,19.826675099535414,19.345024960217394,19.617938401975202,18.9410562536361,18.986459938276585,16.030218494598554,16.029913204443417,15.432494789766203,15.232985169638622,15.557734344503299,16.104282045462938,15.672305019258285,15.768700612045553,15.594703288679252,16.07762886673683,14.517598032297279,15.15375273456284
